pair_id,article_id,market_id,article_url,article_title,context_excerpt,evidence_text,quoted_price,quoted_price_unit,source_notes,publication_time,source_type,platform,topic,match_status,snapshot_status,double_code,coder_id,market_probability_present,probability_as_public_opinion,representativeness_caveat,market_quality_caveat,certainty_language,democratic_language,horse_race_frame,overreach_severity,notes
fb3b0aeefd79d67a,kalshi_archive_011,KXNBATEAMANNOUNCE-26LJAMES23,https://news.kalshi.com/p/lebron-james-next-team-decision-odds-this-week-80-percent,Odds of LeBron James announcing his next team this week hit 80%,"Odds of LeBron James announcing his next team this week hit 80% Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Odds of LeBron James announcing his next team this week hit 80% Odds of LeBron James announcing his next team this week hit 80% Markets think the decision will likely come within the week, with a 48% chance he heads to Miami. By Danny Gallagher Jul 20, 2026 Speculation continues to swirl around where LeBron James will ",Kalshi's announcement-timing,,,Discovered from Kalshi News archive page 2,2026-07-20T22:12:21.557Z,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,1,0,0,0,0,0,1,2,AI ai_coder_a heuristic annotation.
3608e104d533eeb3,kalshi_archive_024,KXBIGBROTHERELIMINATION-26JUL16,https://news.kalshi.com/p/big-brother-odds-predictions-week-1-eviction-season-28,Big Brother odds: Who will be the first evictee of Season 28?,"Big Brother odds: Who will be the first evictee of Season 28? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Big Brother odds: Who will be the first evictee of Season 28? Big Brother odds: Who will be the first evictee of Season 28? Traders are pricing a 73% chance Ashley Trail is the first houseguest to be eliminated. By Danny Gallagher Jul 16, 2026 As the first week of Big Brother Season 28 winds down, Kalshi traders are weig",the Week 1 elimination market,,,Discovered from Kalshi News archive page 3,2026-07-16T22:07:42.890Z,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,1,1,0,0,0,0,1,2,AI ai_coder_a heuristic annotation.
024427e197f40c7b,seed_003,KXPRESPERSON-28,https://news.kalshi.com/p/political-prediction-markets,How political prediction markets work: A beginner’s guide to reading probabilities on Kalshi,"How political prediction markets work: A beginner’s guide to reading probabilities on Kalshi Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts How political prediction markets work: A beginner’s guide to reading probabilities on Kalshi How political prediction markets work: A beginner’s guide to reading probabilities on Kalshi Market prices turn political uncertainty into real-time probabilities. By Kalshi News Dec 29, 2025 Introd",KXPRESPERSON-28,,,Platform-owned explainer about reading political prediction-market probabilities,2025-12-29,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,0,0,0,1,0,0,0,0,AI ai_coder_a heuristic annotation.
2b1531c40932d14d,kalshi_archive_038,KXMLBHRDERBYLONGEST-26,https://news.kalshi.com/p/2026-home-run-derby-odds-schwarber-and-harper-all-star-game,2026 Home Run Derby odds: Schwarber and Harper headline a wide-open field,"2026 Home Run Derby odds: Schwarber and Harper headline a wide-open field Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts 2026 Home Run Derby odds: Schwarber and Harper headline a wide-open field 2026 Home Run Derby odds: Schwarber and Harper headline a wide-open field Schwarber is the slim favorite at 23%, with Caminero (22%) and Murakami (14%) right on his heels. By Kalshi News Jul 13, 2026 Philadelphia's Citizens Bank Park ho",23%,23,%,Discovered from Kalshi News archive page 5,2026-07-13T23:23:19.704Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,ai_coder_a,1,0,0,1,1,0,1,1,AI ai_coder_a heuristic annotation.
cdc3eb2fa6be8570,kalshi_archive_026,KXPGATOUR-THOC26,https://news.kalshi.com/p/the-open-championship-round-1-odds-predictions-royal-birkdale,The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale,"The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale Smalley leads the round 1 market at 21%, while Scheffler sits at 20% to win the Claret Jug By Kalshi News Jul 16, 2026 The 154th Open C",20%,21,%,Discovered from Kalshi News archive page 3,2026-07-16T12:30:53.986Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,ai_coder_a,1,0,0,0,1,0,1,2,AI ai_coder_a heuristic annotation.
20729818ba0868b8,kalshi_archive_041,KXEARNINGSMENTIONUAL-26JUL16,https://news.kalshi.com/p/the-week-ahead-primaries-power-vacuums-and-kalshi-pro,"The week ahead: Primaries, power vacuums, and Kalshi Pro","The week ahead: Primaries, power vacuums, and Kalshi Pro Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Primaries, power vacuums, and Kalshi Pro The week ahead: Primaries, power vacuums, and Kalshi Pro From Maine's midterm meltdown to South Carolina's senate scramble, here are the markets that matter for the week of July 13. By Jack Kuveke Jul 13, 2026 Good morning traders, Sadly, on Saturday, longtime Senator L",United Airlines,,,Discovered from Kalshi News archive page 5,2026-07-13T19:27:43.417Z,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,0,0,0,0,0,0,0,0,AI ai_coder_a heuristic annotation.
e6731d6b382fdc41,kalshi_archive_012,KXEARNINGSMENTIONVZ-26JUL24,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",What will Verizon say during their next earnings call?,,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,1,0,0,0,0,0,1,2,AI ai_coder_a heuristic annotation.
ef8f3bc6718fb518,kalshi_archive_002,KXOSCARNOMMAKEUP-27,https://news.kalshi.com/p/the-odyssey-oscar-odds-best-picture-director,"Oscar odds: The Odyssey leads Best Picture, Best Director, and more","Oscar odds: The Odyssey leads Best Picture, Best Director, and more Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Oscar odds: The Odyssey leads Best Picture, Best Director, and more Oscar odds: The Odyssey leads Best Picture, Best Director, and more Director Christopher Nolan's movie leads across multiple Oscar markets. By Danny Gallagher Jul 22, 2026 Christopher Nolan's The Odyssey isn't just winning over critics . The film a",Best Makeup and Hairstyling,,,Discovered from Kalshi News archive page 1,2026-07-22T19:08:35.423Z,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,1,0,0,0,1,0,1,2,AI ai_coder_a heuristic annotation.
6bae03ea0b8a3e60,kalshi_archive_016,KXWCAWARD-26BBOOT,https://news.kalshi.com/p/world-cup-2026-award-odds-golden-boot-golden-ball,"World Cup award odds: Who will win the Golden Boot, Golden Ball, and more?","World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? With the final just hours away, Kalshi markets are pricing every major award By Kalshi News Jul 19, 2026 The 2026 World Cup final is tomorrow at MetLife Stadiu",Bronze Boot,93,%,Discovered from Kalshi News archive page 2,2026-07-19T02:15:05.736Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,ai_coder_a,1,0,0,1,0,0,1,1,AI ai_coder_a heuristic annotation.
6e692effe271c866,kalshi_archive_012,KXUKRETAIL-26JUL24,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",UK retail sales in June?,,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,1,0,0,0,0,0,1,2,AI ai_coder_a heuristic annotation.
5b3dcf74e36aa496,kalshi_archive_002,KXOSCARNOMPIC-27,https://news.kalshi.com/p/the-odyssey-oscar-odds-best-picture-director,"Oscar odds: The Odyssey leads Best Picture, Best Director, and more","Oscar odds: The Odyssey leads Best Picture, Best Director, and more Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Oscar odds: The Odyssey leads Best Picture, Best Director, and more Oscar odds: The Odyssey leads Best Picture, Best Director, and more Director Christopher Nolan's movie leads across multiple Oscar markets. By Danny Gallagher Jul 22, 2026 Christopher Nolan's The Odyssey isn't just winning over critics . The film a",the Best Picture Oscar nomination,,,Discovered from Kalshi News archive page 1,2026-07-22T19:08:35.423Z,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,1,0,0,0,1,0,1,2,AI ai_coder_a heuristic annotation.
77f3a4c1bb3268af,kalshi_archive_014,KXPGATOUR-THOC26,https://news.kalshi.com/p/the-open-championship-final-round-odds-predictions-royal-birkdale,The Open Championship final round odds and predictions: Traders give Burns a 41% shot at the Claret Jug,"The Open Championship final round odds and predictions: Traders give Burns a 41% shot at the Claret Jug Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The Open Championship final round odds and predictions: Traders give Burns a 41% shot at the Claret Jug The Open Championship final round odds and predictions: Traders give Burns a 41% shot at the Claret Jug Sam Burns shares the 54-hole lead at Royal Birkdale, where Kalshi trader",41%,41,%,Discovered from Kalshi News archive page 2,2026-07-19T06:51:17.126Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,ai_coder_a,1,1,0,0,1,0,1,2,AI ai_coder_a heuristic annotation.
962569159a765814,kalshi_archive_012,KXUE-MEX26JUNE,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",Mexico unemployment rate in June?,,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,1,0,0,0,0,0,1,2,AI ai_coder_a heuristic annotation.
492669e198620916,kalshi_archive_038,KXMLBHRDERBYTOT-26,https://news.kalshi.com/p/2026-home-run-derby-odds-schwarber-and-harper-all-star-game,2026 Home Run Derby odds: Schwarber and Harper headline a wide-open field,"2026 Home Run Derby odds: Schwarber and Harper headline a wide-open field Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts 2026 Home Run Derby odds: Schwarber and Harper headline a wide-open field 2026 Home Run Derby odds: Schwarber and Harper headline a wide-open field Schwarber is the slim favorite at 23%, with Caminero (22%) and Murakami (14%) right on his heels. By Kalshi News Jul 13, 2026 Philadelphia's Citizens Bank Park ho",74% chance,23,%,Discovered from Kalshi News archive page 5,2026-07-13T23:23:19.704Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,ai_coder_a,1,0,0,1,1,0,1,1,AI ai_coder_a heuristic annotation.
cd06b8d64eff460f,kalshi_archive_011,KXNEXTTEAMNBA-26LJAM,https://news.kalshi.com/p/lebron-james-next-team-decision-odds-this-week-80-percent,Odds of LeBron James announcing his next team this week hit 80%,"Odds of LeBron James announcing his next team this week hit 80% Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Odds of LeBron James announcing his next team this week hit 80% Odds of LeBron James announcing his next team this week hit 80% Markets think the decision will likely come within the week, with a 48% chance he heads to Miami. By Danny Gallagher Jul 20, 2026 Speculation continues to swirl around where LeBron James will ",Kalshi's next-team,,,Discovered from Kalshi News archive page 2,2026-07-20T22:12:21.557Z,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,1,0,0,0,0,0,1,2,AI ai_coder_a heuristic annotation.
1e8271b8bb445bb8,kalshi_archive_009,KXWC-30,https://news.kalshi.com/p/ballon-dor-odds-2026-harry-kane-yamal-rodri,Kalshi's Ballon d'Or odds favor Harry Kane over Spain's World Cup stars,"Kalshi's Ballon d'Or odds favor Harry Kane over Spain's World Cup stars Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Kalshi's Ballon d'Or odds favor Kane over Spain's World Cup stars Kalshi's Ballon d'Or odds favor Kane over Spain's World Cup stars Traders price Kane's chances at 43%, with Yamal and Rodri close behind. By Danny Gallagher Jul 21, 2026 England fell short of a World Cup title, but Kalshi traders still view Harry",2030,,,Discovered from Kalshi News archive page 1,2026-07-21T14:42:08.732Z,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,1,1,0,1,0,0,1,2,AI ai_coder_a heuristic annotation.
0f9469781755a724,kalshi_archive_018,KXNEXTTEAMNBA-26LJAM,https://news.kalshi.com/p/lebron-james-next-team-odds-miami-heat-surge,LeBron James next team odds: Miami's odds skyrocket as decision looms,"LeBron James next team odds: Miami's odds skyrocket as decision looms Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts LeBron James next team odds: Miami's odds skyrocket as decision looms LeBron James next team odds: Miami's odds skyrocket as decision looms Traders now give the Heat a 53% chance to land James, with the Cavaliers' odds falling to 24%. By Kalshi News Jul 18, 2026 LeBron James is still without a team, but Kalshi tr",next-team market,85,%,Discovered from Kalshi News archive page 2,2026-07-18T21:35:18.907Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,ai_coder_a,1,0,0,1,1,0,1,1,AI ai_coder_a heuristic annotation.
814586f4d40c71ee,kalshi_archive_036,KXA100WS-26JUL17,https://news.kalshi.com/p/compute-forward-curves,Compute forward curves — Kalshi,"Kalshi Announces Compute Forward Curves Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Kalshi Announces Compute Forward Curves, Becoming the Exchange for the AI Economy Kalshi Announces Compute Forward Curves, Becoming the Exchange for the AI Economy Forward curves for Nvidia B200, H200 and A100 chips — a product built entirely from Kalshi’s own trading activity — will help buyers and sellers of compute lock in prices and offlo",A100,,,Discovered from Kalshi News archive page 4,2026-07-14T15:00:00.000Z,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,0,0,0,0,0,0,0,0,AI ai_coder_a heuristic annotation.
830c4d1c71bbadd9,kalshi_archive_021,KXRT-DUNE,https://news.kalshi.com/p/the-odyssey-oscars-odds,"The Odyssey, the Oscars, and the odds","The Odyssey, the Oscars, and the odds Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The Odyssey, the Oscars, and the odds The Odyssey, the Oscars, and the odds From a near-perfect Rotten Tomatoes score to Best Picture frontrunner status, many Kalshi traders are all in on The Odyssey. By Jack Kuveke Jul 17, 2026 If you're anything like me, every year in July or August you get nostalgic for going to the movies when you were a ki",the Dune,,,Discovered from Kalshi News archive page 3,2026-07-17T20:33:38.123Z,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,1,1,0,1,0,0,1,2,AI ai_coder_a heuristic annotation.
96b7a77a91993341,kalshi_archive_017,KXMENWORLDCUP-26,https://news.kalshi.com/p/world-cup-final-halftime-show-odds-who-will-perform-what-songs,World Cup Final halftime show odds: Who will perform and what songs will they play?,"World Cup Final halftime show odds: Who will perform and what songs will they play? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts World Cup Final halftime show odds: Who will perform and what songs will they play? World Cup Final halftime show odds: Who will perform and what songs will they play? The World Cup Final’s 30-minute halftime show will feature Justin Bieber, Madonna, Shakira, and BTS. By Danny Gallagher Jul 19, 2026",World Cup final,,,Discovered from Kalshi News archive page 2,2026-07-19T01:30:41.164Z,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,1,0,0,0,0,0,1,2,AI ai_coder_a heuristic annotation.
ce2587645723e34c,kalshi_archive_009,KXBALLONDOR-26,https://news.kalshi.com/p/ballon-dor-odds-2026-harry-kane-yamal-rodri,Kalshi's Ballon d'Or odds favor Harry Kane over Spain's World Cup stars,"Kalshi's Ballon d'Or odds favor Harry Kane over Spain's World Cup stars Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Kalshi's Ballon d'Or odds favor Kane over Spain's World Cup stars Kalshi's Ballon d'Or odds favor Kane over Spain's World Cup stars Traders price Kane's chances at 43%, with Yamal and Rodri close behind. By Danny Gallagher Jul 21, 2026 England fell short of a World Cup title, but Kalshi traders still view Harry",this year's Ballon d'Or,,,Discovered from Kalshi News archive page 1,2026-07-21T14:42:08.732Z,platform_owned,kalshi,,exact_identifier,unavailable,0,ai_coder_a,1,1,0,1,0,0,1,2,AI ai_coder_a heuristic annotation.
